Date,Low,High,Close,Open,Volume,predicted_low,predicted_high,predicted_mean,signal1,signal2
2022-02-09,41655.0,43002.0,42200.5,42378.0,531980800.0,40489.8375,43638.9115,41970.53475,1,0
2022-02-10,41850.0,42772.5,42061.5,42200.5,520665300.0,40534.676,43651.445,41889.85425,0,0
2022-02-11,41516.0,42891.0,42535.5,42061.5,719497200.0,40602.8885,43493.733,41894.9725,0,1
2022-02-12,42438.0,44765.0,44560.0,42535.5,691393000.0,40608.2985,43618.202,41893.02875,0,1
2022-02-13,43320.0,44562.5,43878.5,44560.0,659130900.0,43022.2585,46790.342,45012.6425,2,2
2022-02-14,40066.0,44160.0,40516.0,43878.5,1178660200.0,42621.1915,46788.738,44898.9365,0,2
2022-02-15,39441.0,40960.0,39988.0,40516.0,804704000.0,39391.9575,42387.2835,40601.61325,0,1
2022-02-16,39638.0,40450.0,40083.5,39988.0,405770300.0,37955.753,41692.8225,39783.64,1,1
2022-02-17,37956.5,40120.0,38386.5,40083.5,840769300.0,37635.6625,41588.578,39628.52375,0,1
2022-02-18,36800.0,39499.0,37014.0,38386.5,1341356400.0,36747.2985,40514.0975,38939.63875,2,1
2022-02-19,36321.0,38435.0,38240.0,37014.0,887993200.0,35749.988,39026.7205,37158.65675,0,1
2022-02-20,37050.0,39270.0,37262.0,38240.0,825792400.0,36325.675,39234.865,37607.14,1,0
2022-02-21,34348.5,40051.5,38330.0,37262.0,1926224100.0,35654.591,38867.53,37097.727,0,0
2022-02-22,37970.0,39677.5,39207.5,38330.0,872453700.0,36168.858,39866.054,38379.17,2,0
2022-02-23,38583.5,40291.0,39115.0,39207.5,535537500.0,36875.558,40972.825,39175.06925,1,0
2022-02-24,36965.0,39879.0,37693.0,39115.0,898544700.0,37200.0915,40627.3345,38994.389,0,0
2022-02-25,37434.5,44584.0,43176.5,37693.0,1368628000.0,35744.755,39150.81,37211.29575,0,0
2022-02-26,42861.0,44971.0,44427.0,43176.5,1009734100.0,41425.235,43698.8885,42762.847,0,0
2022-02-27,43300.0,45356.5,43909.0,44427.0,1139678100.0,42449.954,46510.7585,44293.67125,0,2
2022-02-28,41820.0,44088.0,42439.5,43909.0,1004227200.0,42107.697,46575.1995,44322.81975,2,2
2022-03-01,38500.0,42508.0,39128.5,42439.5,1137405600.0,40632.3945,43756.6185,42032.4745,1,0
2022-03-02,38549.5,39578.0,39375.5,39128.5,481970100.0,37365.8525,41418.7735,39487.8485,2,0
2022-03-03,38075.0,39693.0,38400.5,39375.5,889739400.0,36904.5395,41136.176,39382.77075,0,1
2022-03-04,37135.5,39545.0,37967.0,38400.5,1194820500.0,36726.698,40514.3755,38965.592,0,1
2022-03-05,37857.0,39381.0,38723.5,37967.0,1087892900.0,36003.8295,39214.337,37360.98925,1,1
2022-03-06,38641.5,42596.5,41954.5,38723.5,1079137900.0,37153.8195,40799.3465,39137.247,2,0
2022-03-07,38420.0,42037.0,39418.0,41954.5,1351599500.0,40569.8405,43199.298,41759.825,1,0
2022-03-08,38239.0,40245.5,38714.5,39418.0,979194400.0,37938.7655,41611.996,39845.4995,2,0
2022-03-09,38645.5,39480.0,38794.0,38714.5,377767900.0,36971.638,41023.389,39215.0885,0,1
2022-03-10,37548.0,39306.5,37749.0,38794.0,607095300.0,37003.2705,40700.202,39037.9015,0,1
2022-03-11,37527.5,39916.5,39662.0,37749.0,721078400.0,36121.752,38990.768,37462.379,1,1
2022-03-12,38112.0,39892.0,39280.5,39662.0,677379000.0,37046.395,41286.2215,39334.6915,0,1
2022-03-13,38752.0,41790.0,41115.5,39280.5,1212441800.0,37108.1985,41015.2365,39334.8685,2,1
2022-03-14,40450.0,41472.0,40914.0,41115.5,519838500.0,40215.6755,43039.63,41702.99575,0,2
2022-03-15,40160.0,42352.0,41768.5,40914.0,691900400.0,40220.561,43065.0195,41685.105,0,2
2022-03-16,41509.5,42429.0,42222.0,41768.5,463051600.0,40612.183,43246.053,41814.33075,0,2
2022-03-17,40902.0,42293.5,41268.0,42222.0,703329300.0,40550.2995,43311.3895,41838.15975,1,2
2022-03-18,40421.5,41541.0,40983.0,41268.0,1161427500.0,40295.625,43172.8845,41701.78575,2,2
2022-03-19,40867.5,43420.5,42354.0,40983.0,1139088700.0,40225.5975,43045.409,41653.52775,0,0
2022-03-20,41691.5,43024.0,42892.0,42354.0,918961000.0,40779.037,43556.266,41987.13825,1,2
2022-03-21,42270.0,44240.0,43991.0,42892.0,1057549400.0,40920.695,43679.954,42094.66275,0,0
2022-03-22,43590.0,45110.0,44298.5,43991.0,923049300.0,42573.695,46875.8415,44885.649,2,2
2022-03-23,44060.0,44799.5,44526.5,44298.5,476254000.0,42977.758,46861.823,44993.00475,0,2
2022-03-24,44435.0,46966.0,46816.0,44526.5,721266600.0,43001.9645,46655.8095,44944.9175,0,0
2022-03-25,46666.5,48178.5,47130.0,46816.0,889697000.0,45333.1865,47936.929,46487.348,1,0
2022-03-26,46955.0,48120.5,47444.0,47130.0,939962900.0,45702.809,48227.291,46784.81375,0,2
2022-03-27,46528.0,47701.0,47050.5,47444.0,879573200.0,46575.6135,48467.953,47453.83425,2,2
2022-03-28,45188.5,47604.5,45504.0,47050.5,941261200.0,45688.785,48233.58,46760.4215,1,2
2022-03-29,44178.0,46720.0,46269.5,45504.0,1140415500.0,44483.659,47087.491,45606.01725,2,0
2022-03-30,45610.5,47222.5,45814.0,46269.5,663368100.0,44634.79,47095.1095,45652.446,1,0
2022-03-31,45542.0,47458.0,46406.0,45814.0,750019800.0,44570.5275,47055.0335,45668.04625,0,0
2022-04-01,45119.0,46900.0,46605.0,46406.0,823856000.0,44461.427,47260.0015,45671.1655,0,0
2022-04-02,45362.0,47227.5,45498.0,46605.0,785301200.0,44630.5415,47554.2875,45907.91025,0,0
2022-04-03,43111.5,45498.5,43167.5,45498.0,935902100.0,44484.6035,47080.1595,45652.388,2,0
2022-04-04,42668.0,43896.0,43420.0,43167.5,546187700.0,41472.0905,44356.1495,43112.8755,1,1
2022-04-05,42077.5,43977.0,42247.0,43420.0,868570000.0,42251.8995,45280.61,43948.44075,2,0
2022-04-06,42085.0,42790.5,42744.5,42247.0,422082900.0,40494.346,43756.271,42001.095,1,1
2022-04-07,41860.5,43400.0,42150.0,42744.5,683558200.0,40569.0345,43738.7405,41978.44425,0,1
2022-04-08,39180.0,42392.0,39509.5,42150.0,1258020500.0,40644.478,43758.963,41982.9645,0,0
2022-04-09,39254.5,40705.0,40075.5,39509.5,908986500.0,37389.9245,41512.1105,39676.922,2,1
2022-04-10,39584.0,41532.5,41120.0,40075.5,744860200.0,37049.366,41643.754,39572.878,1,1
2022-04-11,39550.0,41497.5,39929.0,41120.0,621954900.0,39257.1095,42867.9835,41319.641,2,0
2022-04-12,39750.0,40861.5,40530.5,39929.0,369508600.0,37082.8435,41499.1495,39606.82075,1,1
2022-04-13,39946.0,40700.0,40366.5,40530.5,343249800.0,38026.6795,41736.0825,39883.0415,0,1
2022-04-14,39526.5,40575.0,39661.5,40366.5,423384600.0,37386.637,41510.3995,39626.50625,0,1
2022-04-15,38376.5,41133.0,40793.5,39661.5,835687200.0,36908.303,41238.488,39463.61825,0,1
2022-04-16,40502.0,41783.5,41470.0,40793.5,450867800.0,39041.341,42843.27,41141.53525,2,0
2022-04-17,40860.0,42205.5,41356.0,41470.0,623091200.0,39359.538,43177.8555,41384.88375,1,2
2022-04-18,39721.5,42984.0,40453.5,41356.0,739860700.0,39606.7575,43172.075,41523.36,2,2
2022-04-19,39129.0,40810.0,39678.0,40453.5,428905400.0,39161.884,42103.2085,40188.412,1,0
2022-04-20,39280.0,40039.0,39437.5,39678.0,297015500.0,37399.682,41339.7445,39570.688,0,1
2022-04-21,38887.5,39935.5,39445.0,39437.5,493912100.0,37242.78,41194.7095,39460.35675,2,1
2022-04-22,38161.0,40690.0,40416.5,39445.0,811178100.0,37298.7415,41258.0785,39431.5465,1,1
2022-04-23,37651.0,40814.0,38085.5,40416.5,817837800.0,38523.0995,41575.0265,39753.16275,0,0
2022-04-24,37857.0,39455.5,39219.0,38085.5,731989700.0,36385.909,39610.8895,37798.9775,0,1
2022-04-25,38883.5,40373.0,39733.5,39219.0,728854200.0,36709.76,40777.201,39086.84175,0,1
2022-04-26,38165.5,39909.5,38568.0,39733.5,511851400.0,37429.2945,41151.2245,39402.27375,0,1
2022-04-27,37553.0,38768.0,37620.0,38568.0,322171600.0,36891.3255,40543.6675,38926.90625,2,1
2022-04-28,37379.0,38700.0,38457.5,37620.0,443567200.0,36154.7195,38970.055,37404.731,1,1
2022-04-29,38037.5,39150.0,38500.5,38457.5,596538100.0,36671.7975,39941.7905,38598.104,2,1
2022-04-30,37491.5,38633.5,37715.0,38500.5,458253100.0,36791.917,40264.788,38754.13125,0,1
2022-05-01,37663.5,40040.5,39692.0,37715.0,688377200.0,36250.398,39089.739,37474.8605,1,1
2022-05-02,35485.0,39822.5,36515.5,39692.0,1152138900.0,37056.583,41441.0615,39324.968,0,2
2022-05-03,35220.0,36632.0,36002.0,36515.5,629866100.0,35453.607,38325.952,36948.1555,2,0
2022-05-04,34696.5,36099.0,35443.5,36002.0,358045500.0,34021.293,37214.425,35465.71,1,1
2022-05-05,33607.5,35471.5,34013.5,35443.5,702297700.0,33317.497,37103.358,35332.904,0,1
2022-05-06,30021.0,34215.0,30066.0,34013.5,1761504200.0,33233.694,35912.8495,34429.552,2,0
2022-05-07,29718.5,32636.0,30991.5,30066.0,1176515400.0,30143.7115,33055.127,31493.66775,0,0
2022-05-08,27655.0,32133.5,28954.0,30991.5,1878828800.0,30216.838,33216.5095,31535.8435,0,0
2022-05-09,25302.5,30124.0,28929.5,28954.0,1351009000.0,30125.4965,32628.03,31429.851,0,0
2022-05-10,28668.0,30983.0,29226.5,28929.5,675636400.0,29658.3335,31848.765,30559.86,0,0
2022-05-11,28578.0,30295.0,30033.0,29226.5,504858700.0,29498.0495,31930.6735,30537.17325,0,0
2022-05-12,29440.0,31416.0,31273.5,30033.0,418586600.0,29715.0615,31980.1365,30851.54725,0,0
2022-05-13,29051.0,31276.0,29822.0,31273.5,747451300.0,30181.104,31966.66,30835.16525,1,0
2022-05-14,29346.0,30739.5,30400.5,29822.0,609220300.0,29836.9395,32169.543,31019.0375,2,0
2022-05-15,28588.5,30675.0,28650.5,30400.5,679961600.0,29829.7185,32094.71,31014.45225,0,0
2022-05-16,28639.5,30495.0,30292.5,28650.5,581143500.0,29829.3085,32087.865,31001.2285,0,0
2022-05-17,28657.0,30784.5,29173.0,30292.5,672501700.0,29830.43,31896.4485,30838.5605,0,0
2022-05-18,28913.0,29613.0,29400.5,29173.0,314652800.0,29816.417,32017.74,30863.463,0,2
2022-05-19,29220.0,30460.0,30268.5,29400.5,400415300.0,29797.832,32014.5775,30950.06175,0,2
2022-05-20,28819.5,30632.5,29058.0,30268.5,648131500.0,29875.648,32104.2995,30989.16125,0,2
2022-05-21,28606.0,29830.0,29620.0,29058.0,577348400.0,29881.469,32022.104,30920.95875,0,2
2022-05-22,29297.5,30194.0,29510.0,29620.0,480177200.0,29893.511,31998.455,30968.43925,0,2
2022-05-23,27977.0,29847.5,29172.5,29510.0,824038400.0,29909.739,32161.7155,30999.69075,0,2
2022-05-24,28230.5,29354.5,28580.0,29172.5,629985300.0,29646.203,31921.7165,30786.03475,0,2
2022-05-25,28488.5,29220.0,28990.0,28580.0,218075000.0,29625.2725,31904.8875,30707.17725,0,2
2022-05-26,28800.0,29550.5,29430.0,28990.0,266404000.0,29741.272,31788.255,30732.11175,0,2
2022-05-27,29272.0,32173.5,31702.0,29430.0,785382000.0,29710.6705,31937.1135,30795.989,0,0
2022-05-28,31185.0,32372.5,31756.0,31702.0,628204700.0,30339.6035,32311.8865,31252.20025,1,0
2022-05-29,29283.5,31958.0,29782.0,31756.0,829586800.0,30356.511,32394.9615,31365.35125,0,2
2022-05-30,29558.0,30734.5,30422.5,29782.0,490755000.0,29741.0885,32428.2985,31286.86225,2,2
2022-05-31,29236.5,30674.5,29664.5,30422.5,536259400.0,29688.5075,32536.6565,31116.26625,0,2
2022-06-01,29435.0,29968.5,29833.0,29664.5,383765000.0,29701.846,32568.438,31186.3715,0,2
2022-06-02,29498.0,30154.5,29870.5,29833.0,511447600.0,29691.034,32251.3245,30959.69,0,0
2022-06-03,29850.0,31737.5,31333.0,29870.5,666760700.0,29686.652,32369.564,30968.95175,0,0
2022-06-04,29166.5,31548.5,31110.0,31333.0,988898200.0,30091.7945,32467.1495,31015.6375,1,2
2022-06-05,29812.5,31285.0,30175.0,31110.0,483844500.0,29974.026,32495.49,31004.2815,0,2
2022-06-06,29909.0,30675.0,30061.5,30175.0,386918300.0,29700.1665,32532.5905,31024.022,2,2
2022-06-07,28800.0,30345.0,29050.0,30061.5,622441800.0,29681.189,32583.6555,31119.16025,0,2
2022-06-08,28085.0,29399.5,28375.0,29050.0,712230600.0,29629.6255,32201.8155,30850.75075,0,2
2022-06-09,26500.0,28490.0,26530.0,28375.0,743610200.0,29632.9425,31906.5715,30693.2585,0,2
2022-06-10,21870.0,26900.0,22429.5,26530.0,1890047300.0,28966.4145,31009.529,29812.983,0,0
2022-06-11,20780.5,23350.0,22097.0,22429.5,1258990500.0,27933.3875,29454.6255,28529.22725,0,0
2022-06-12,20014.5,22877.0,22539.5,22097.0,1428767700.0,26739.1445,27846.354,27135.6165,0,0
2022-06-13,20189.0,22949.5,20355.5,22539.5,638516700.0,25130.9925,26278.095,25615.71775,0,0
2022-06-14,20195.0,21349.0,20424.0,20355.5,583559700.0,22706.883,24314.6045,23523.881,0,0
2022-06-15,17568.5,20734.5,18951.5,20424.0,1135597600.0,21414.055,23252.1815,22479.72775,0,0
2022-06-16,17886.0,20771.0,20535.5,18951.5,891236800.0,20324.633,21445.5215,21161.58275,0,0
2022-06-17,19600.0,21049.0,20539.5,20535.5,545908100.0,19602.196,20709.561,20437.5695,1,0
2022-06-18,20318.0,21693.5,20691.5,20539.5,515548300.0,20119.6315,21828.422,21145.757,2,0
2022-06-19,19736.5,20872.0,19965.5,20691.5,598570900.0,20863.865,22759.844,22006.5515,0,0
2022-06-20,19866.0,21208.0,21078.5,19965.5,413994400.0,21097.9875,22961.146,22199.54175,0,0
2022-06-21,20700.0,21535.0,21209.0,21078.5,395344100.0,21309.2025,23135.1925,22399.93975,0,2
2022-06-22,20890.0,21594.5,21473.5,21209.0,259914100.0,21579.0565,23419.3935,22700.115,0,2
2022-06-23,20951.0,21871.0,21031.5,21473.5,304478200.0,21809.522,23546.341,22870.87175,0,2
2022-06-24,20456.0,21511.0,20713.5,21031.5,404810700.0,21875.774,23606.629,22913.56325,0,2
2022-06-25,20166.0,21180.0,20250.0,20713.5,382650800.0,21765.902,23515.282,22873.18875,0,2
2022-06-26,19797.5,20418.0,20081.5,20250.0,384543700.0,21381.699,23215.601,22474.7685,0,2
2022-06-27,18558.0,20133.5,19924.0,20081.5,628788900.0,20872.1555,22759.3225,21891.7775,0,2
2022-06-28,18932.0,20885.5,19256.0,19924.0,591767100.0,20198.6945,21743.4845,21144.4965,0,0
2022-06-29,18930.5,19432.5,19215.5,19256.0,232154700.0,20259.8795,21289.583,21107.9835,0,0
2022-06-30,18751.5,19640.0,19281.5,19215.5,367221600.0,19598.926,20181.0415,20142.45575,0,0
2022-07-01,19017.0,20310.5,20201.0,19281.5,491375400.0,19084.4465,19774.105,19729.187,0,0
2022-07-02,19265.5,20734.0,20146.0,20201.0,731142900.0,18992.7985,20450.697,19826.702,1,0
2022-07-03,19735.5,20650.0,20541.5,20146.0,491020700.0,19747.4195,22068.272,20887.061,2,2
2022-07-04,20218.5,21831.0,21604.0,20541.5,457371700.0,20544.953,22593.847,21656.484,0,2
2022-07-05,21162.5,22488.5,21574.5,21604.0,565984000.0,21409.628,23254.822,22548.706,0,2
2022-07-06,21300.0,21942.0,21577.0,21574.5,319562500.0,21898.8715,23606.2775,22944.023,0,2
2022-07-07,20627.0,21583.5,20835.5,21577.0,358502400.0,22076.2025,23710.6695,23104.61225,0,2
2022-07-08,19860.0,20836.0,19944.5,20835.5,460903500.0,21932.947,23605.4605,22970.335,0,2
2022-07-09,19212.0,20023.5,19302.0,19944.5,463694400.0,21386.96,23222.1285,22437.8195,0,2
2022-07-10,18855.0,20325.0,20214.5,19302.0,749052500.0,20610.0405,22563.615,21630.73025,0,2
2022-07-11,19585.0,20869.0,20571.5,20214.5,505038700.0,20093.056,21623.21,21041.19925,0,0
2022-07-12,20363.5,21184.0,20818.0,20571.5,442162800.0,20634.8525,22215.0745,21704.78775,0,0
2022-07-13,20465.0,21583.5,21182.5,20818.0,380700000.0,21013.4725,22979.835,22090.5255,0,2
2022-07-14,20710.0,21678.5,20790.0,21182.5,351244600.0,21465.6965,23405.255,22632.04425,0,2
2022-07-15,20750.0,22751.0,22435.0,20790.0,640250700.0,21754.6055,23589.985,22837.96675,0,2
2022-07-16,21575.5,23800.0,23391.5,22435.0,820901700.0,21989.989,23742.2325,23029.516,0,0
2022-07-17,22912.5,24271.5,23219.5,23391.5,682191300.0,22168.558,23844.6215,23165.26625,1,0
2022-07-18,22340.0,23418.5,23150.0,23219.5,531409600.0,22253.4625,23903.168,23264.883,2,0
2022-07-19,22490.0,23750.0,22679.5,23150.0,469292100.0,22305.105,23909.2255,23308.5225,0,0
2022-07-20,21945.0,22986.0,22442.0,22679.5,419423900.0,22350.0435,23957.0635,23309.133,0,0
2022-07-21,22261.5,23000.0,22580.0,22442.0,361068600.0,22306.1785,23954.048,23298.0525,0,0
2022-07-22,21234.0,22653.5,21280.0,22580.0,539913400.0,22271.6445,23872.551,23249.42225,0,0
2022-07-23,20720.0,21334.5,21238.5,21280.0,447001900.0,22201.553,23878.8365,23217.536,0,0
2022-07-24,21007.5,23114.0,22949.0,21238.5,600093600.0,21985.1065,23690.837,23067.1665,0,0
2022-07-25,22590.5,24190.0,23841.5,22949.0,698169400.0,22096.0385,23784.561,23108.096,0,0
2022-07-26,23258.0,24444.0,23769.5,23841.5,630897500.0,22238.8935,23909.585,23261.79975,1,0
